Date,Open,High,Low,Close,Index
2023-10-03,,,,12.3939,SBI Balanced Advantage Fund
2023-10-04,,,,12.3493,SBI Balanced Advantage Fund
2023-10-05,,,,12.368,SBI Balanced Advantage Fund
2023-10-06,,,,12.3787,SBI Balanced Advantage Fund
2023-10-09,,,,12.3183,SBI Balanced Advantage Fund
2023-10-10,,,,12.3771,SBI Balanced Advantage Fund
2023-10-11,,,,12.4156,SBI Balanced Advantage Fund
2023-10-12,,,,12.4236,SBI Balanced Advantage Fund
2023-10-13,,,,12.431,SBI Balanced Advantage Fund
2023-10-16,,,,12.4416,SBI Balanced Advantage Fund
2023-10-17,,,,12.4746,SBI Balanced Advantage Fund
2023-10-18,,,,12.4277,SBI Balanced Advantage Fund
2023-10-19,,,,12.4043,SBI Balanced Advantage Fund
2023-10-20,,,,12.3708,SBI Balanced Advantage Fund
2023-10-23,,,,12.272,SBI Balanced Advantage Fund
2023-10-25,,,,12.2412,SBI Balanced Advantage Fund
2023-10-26,,,,12.1781,SBI Balanced Advantage Fund
2023-10-27,,,,12.2316,SBI Balanced Advantage Fund
2023-10-30,,,,12.2448,SBI Balanced Advantage Fund
2023-10-31,,,,12.2297,SBI Balanced Advantage Fund
2023-11-01,,,,12.2143,SBI Balanced Advantage Fund
2023-11-02,,,,12.2772,SBI Balanced Advantage Fund
2023-11-03,,,,12.3148,SBI Balanced Advantage Fund
2023-11-06,,,,12.3527,SBI Balanced Advantage Fund
2023-11-07,,,,12.3709,SBI Balanced Advantage Fund
2023-11-08,,,,12.3881,SBI Balanced Advantage Fund
2023-11-09,,,,12.3751,SBI Balanced Advantage Fund
2023-11-10,,,,12.4082,SBI Balanced Advantage Fund
2023-11-13,,,,12.4237,SBI Balanced Advantage Fund
2023-11-15,,,,12.5132,SBI Balanced Advantage Fund
2023-11-16,,,,12.5429,SBI Balanced Advantage Fund
2023-11-17,,,,12.5371,SBI Balanced Advantage Fund
2023-11-20,,,,12.5307,SBI Balanced Advantage Fund
2023-11-21,,,,12.5608,SBI Balanced Advantage Fund
2023-11-22,,,,12.5635,SBI Balanced Advantage Fund
2023-11-23,,,,12.5627,SBI Balanced Advantage Fund
2023-11-24,,,,12.564,SBI Balanced Advantage Fund
2023-11-28,,,,12.5987,SBI Balanced Advantage Fund
2023-11-29,,,,12.6737,SBI Balanced Advantage Fund
2023-11-30,,,,12.7089,SBI Balanced Advantage Fund
2023-12-01,,,,12.7321,SBI Balanced Advantage Fund
2023-12-04,,,,12.8509,SBI Balanced Advantage Fund
