Date,Open,High,Low,Close,Index
2025-10-09,,,,58.54,Edelweiss Balanced Advantage Fund
2025-10-10,,,,58.63,Edelweiss Balanced Advantage Fund
2025-10-13,,,,58.64,Edelweiss Balanced Advantage Fund
2025-10-14,,,,58.54,Edelweiss Balanced Advantage Fund
2025-10-15,,,,58.9,Edelweiss Balanced Advantage Fund
2025-10-16,,,,59.14,Edelweiss Balanced Advantage Fund
2025-10-17,,,,59.25,Edelweiss Balanced Advantage Fund
2025-10-20,,,,59.49,Edelweiss Balanced Advantage Fund
2025-10-23,,,,59.44,Edelweiss Balanced Advantage Fund
2025-10-24,,,,59.36,Edelweiss Balanced Advantage Fund
2025-10-27,,,,59.68,Edelweiss Balanced Advantage Fund
2025-10-28,,,,59.63,Edelweiss Balanced Advantage Fund
2025-10-29,,,,59.86,Edelweiss Balanced Advantage Fund
2025-10-30,,,,59.57,Edelweiss Balanced Advantage Fund
2025-10-31,,,,59.33,Edelweiss Balanced Advantage Fund
2025-11-03,,,,59.53,Edelweiss Balanced Advantage Fund
2025-11-04,,,,59.26,Edelweiss Balanced Advantage Fund
2025-11-06,,,,58.94,Edelweiss Balanced Advantage Fund
2025-11-07,,,,58.97,Edelweiss Balanced Advantage Fund
2025-11-10,,,,59.18,Edelweiss Balanced Advantage Fund
2025-11-11,,,,59.31,Edelweiss Balanced Advantage Fund
2025-11-12,,,,59.57,Edelweiss Balanced Advantage Fund
2025-11-13,,,,59.58,Edelweiss Balanced Advantage Fund
2025-11-14,,,,59.6,Edelweiss Balanced Advantage Fund
2025-11-17,,,,59.9,Edelweiss Balanced Advantage Fund
2025-11-18,,,,59.69,Edelweiss Balanced Advantage Fund
2025-11-19,,,,59.9,Edelweiss Balanced Advantage Fund
2025-11-20,,,,60.07,Edelweiss Balanced Advantage Fund
2025-11-21,,,,59.72,Edelweiss Balanced Advantage Fund
2025-11-24,,,,59.52,Edelweiss Balanced Advantage Fund
2025-11-25,,,,59.58,Edelweiss Balanced Advantage Fund
2025-11-26,,,,60.18,Edelweiss Balanced Advantage Fund
2025-11-27,,,,60.16,Edelweiss Balanced Advantage Fund
2025-11-28,,,,60.08,Edelweiss Balanced Advantage Fund
2025-12-01,,,,60.14,Edelweiss Balanced Advantage Fund
2025-12-02,,,,59.99,Edelweiss Balanced Advantage Fund
2025-12-03,,,,59.7,Edelweiss Balanced Advantage Fund
2025-12-04,,,,59.71,Edelweiss Balanced Advantage Fund
2025-12-05,,,,59.95,Edelweiss Balanced Advantage Fund
2025-12-08,,,,59.35,Edelweiss Balanced Advantage Fund
2025-12-09,,,,59.34,Edelweiss Balanced Advantage Fund
2025-12-10,,,,59.16,Edelweiss Balanced Advantage Fund
2025-12-11,,,,59.42,Edelweiss Balanced Advantage Fund
2025-12-12,,,,59.79,Edelweiss Balanced Advantage Fund
2025-12-15,,,,59.8,Edelweiss Balanced Advantage Fund
2025-12-16,,,,59.55,Edelweiss Balanced Advantage Fund
2025-12-17,,,,59.45,Edelweiss Balanced Advantage Fund
2025-12-18,,,,59.42,Edelweiss Balanced Advantage Fund
2025-12-19,,,,59.79,Edelweiss Balanced Advantage Fund
2025-12-22,,,,60.19,Edelweiss Balanced Advantage Fund
2025-12-23,,,,60.23,Edelweiss Balanced Advantage Fund
2025-12-24,,,,60.17,Edelweiss Balanced Advantage Fund
2025-12-26,,,,60.01,Edelweiss Balanced Advantage Fund
2025-12-29,,,,59.76,Edelweiss Balanced Advantage Fund
2025-12-30,,,,59.83,Edelweiss Balanced Advantage Fund
2025-12-31,,,,60.24,Edelweiss Balanced Advantage Fund
2026-01-01,,,,60.39,Edelweiss Balanced Advantage Fund
